           Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1664530260,           2022-09-30 09:31:00,           2022-09-30 02:31:00,      3.120000,     10.818000,          7.635000,                    68.946988,      0.881000
                1664530560,           2022-09-30 09:36:00,           2022-09-30 02:36:00,      3.120000,     10.791000,          7.638000,                    68.930823,      0.881000
                1664530860,           2022-09-30 09:41:00,           2022-09-30 02:41:00,      3.120000,     10.773000,          7.634000,                    68.865905,      0.881000
                1664531160,           2022-09-30 09:46:00,           2022-09-30 02:46:00,      3.120000,     10.764000,          7.646000,                    68.959725,      0.881000
                1664531460,           2022-09-30 09:51:00,           2022-09-30 02:51:00,      3.130000,     10.710000,          7.645000,                    68.864145,      0.881000
                1664531760,           2022-09-30 09:56:00,           2022-09-30 02:56:00,      3.130000,     10.683000,          7.657000,                    68.928899,      0.881000
                1664532060,           2022-09-30 10:01:00,           2022-09-30 03:01:00,      3.130000,     10.674000,          7.665000,                    68.986455,      0.881000
                1664532360,           2022-09-30 10:06:00,           2022-09-30 03:06:00,      3.130000,     10.628000,          7.666000,                    68.921550,      0.881000
                1664532660,           2022-09-30 10:11:00,           2022-09-30 03:11:00,      3.130000,     10.601000,          7.663000,                    68.851225,      0.881000
                1664532960,           2022-09-30 10:16:00,           2022-09-30 03:16:00,      3.130000,     10.547000,          7.679000,                    68.908113,      0.881000
                1664533260,           2022-09-30 10:21:00,           2022-09-30 03:21:00,      3.130000,     10.538000,          7.676000,                    68.866723,      0.881000
                1664533560,           2022-09-30 10:26:00,           2022-09-30 03:26:00,      3.130000,     10.528000,          7.690000,                    68.976220,      0.882000
                1664533860,           2022-09-30 10:31:00,           2022-09-30 03:31:00,      3.130000,     10.501000,          7.693000,                    68.959629,      0.881000
                1664534160,           2022-09-30 10:36:00,           2022-09-30 03:36:00,      3.130000,     10.474000,          7.690000,                    68.889260,      0.881000
                1664534460,           2022-09-30 10:41:00,           2022-09-30 03:41:00,      3.130000,     10.465000,          7.698000,                    68.946421,      0.881000
                1664534760,           2022-09-30 10:46:00,           2022-09-30 03:46:00,      3.130000,     10.447000,          7.709000,                    69.015890,      0.881000
                1664535060,           2022-09-30 10:51:00,           2022-09-30 03:51:00,      3.130000,     10.392000,          7.709000,                    68.927141,      0.881000
                1664535360,           2022-09-30 10:56:00,           2022-09-30 03:56:00,      3.130000,     10.401000,          7.702000,                    68.879061,      0.881000
                1664535660,           2022-09-30 11:01:00,           2022-09-30 04:01:00,      3.130000,     10.365000,          7.717000,                    68.955067,      0.882000
                1664535960,           2022-09-30 11:06:00,           2022-09-30 04:06:00,      3.130000,     10.337000,          7.726000,                    68.990222,      0.881000
                1664536260,           2022-09-30 11:11:00,           2022-09-30 04:11:00,      3.130000,     10.337000,          7.730000,                    69.025941,      0.882000
                1664536560,           2022-09-30 11:16:00,           2022-09-30 04:16:00,      3.130000,     10.265000,          7.741000,                    69.007579,      0.881000
                1664536860,           2022-09-30 11:21:00,           2022-09-30 04:21:00,      3.130000,     10.283000,          7.729000,                    68.929702,      0.881000
                1664537160,           2022-09-30 11:26:00,           2022-09-30 04:26:00,      3.130000,     10.246000,          7.739000,                    68.959000,      0.881000
                1664537460,           2022-09-30 11:31:00,           2022-09-30 04:31:00,      3.130000,     10.255000,          7.748000,                    69.053778,      0.882000
                1664537760,           2022-09-30 11:36:00,           2022-09-30 04:36:00,      3.130000,     10.210000,          7.759000,                    69.078806,      0.882000
                1664538060,           2022-09-30 11:41:00,           2022-09-30 04:41:00,      3.130000,     10.182000,          7.754000,                    68.988901,      0.881000
                1664538360,           2022-09-30 11:46:00,           2022-09-30 04:46:00,      3.130000,     10.173000,          7.739000,                    68.840883,      0.881000
                1664538660,           2022-09-30 11:51:00,           2022-09-30 04:51:00,      3.130000,     10.155000,          7.761000,                    69.007380,      0.882000
                1664538960,           2022-09-30 11:56:00,           2022-09-30 04:56:00,      3.120000,     10.109000,          7.773000,                    69.039355,      0.881000
                1664539260,           2022-09-30 12:01:00,           2022-09-30 05:01:00,      3.120000,     10.118000,          7.760000,                    68.938483,      0.881000
